age,educational-num,fnlwgt,capital-gain,capital-loss,hours-per-week,education,marital-status,occupation,income,relationship,workclass,native-country,gender,race
41,9,311101,0,0,40,11,0,2,0,1,2,38,1,4
20,9,273989,0,0,40,11,4,13,0,3,2,38,1,4
27,12,370242,0,0,30,7,4,7,0,1,2,38,1,4
24,13,194630,0,0,35,9,4,9,0,1,2,38,1,4
20,10,313817,0,0,40,15,2,2,0,0,2,38,1,4
39,11,195843,0,0,40,8,4,6,0,3,2,38,1,4
27,13,203160,0,0,28,9,4,5,0,1,2,38,1,4
33,7,175856,0,0,60,1,2,11,0,0,2,38,1,4
33,9,75435,0,0,40,11,2,5,0,0,2,38,1,0
36,5,291676,0,0,40,6,2,2,0,0,5,38,1,2
55,10,192869,0,0,36,15,2,3,0,0,2,38,1,4
19,10,124464,0,0,40,15,4,6,0,3,2,38,1,4
35,9,98776,0,0,60,11,4,3,0,1,2,38,1,4
34,3,107960,0,0,40,4,4,6,0,2,2,24,1,1
62,15,312286,0,0,35,14,0,9,0,1,5,38,0,4
33,10,48520,0,0,40,15,2,2,1,0,4,38,1,4
39,5,224541,4386,0,55,6,2,2,0,0,2,25,1,4
36,10,237713,0,0,40,15,2,12,0,0,1,38,1,4
41,13,309990,0,0,33,9,0,0,0,4,2,38,0,4
39,9,37019,0,0,60,11,2,2,0,0,4,38,1,4
18,9,170183,0,0,10,11,4,0,0,3,2,38,0,4
61,10,142988,15024,0,45,15,2,3,1,0,2,38,1,4
20,11,163205,0,0,36,8,4,0,0,3,0,38,0,4
35,9,455379,0,0,65,11,2,13,1,0,4,38,1,4
27,9,104423,0,0,40,11,4,6,0,3,2,38,1,4
66,6,104936,0,0,38,0,6,7,0,4,2,38,0,4
21,9,542610,0,0,40,11,4,13,0,2,2,38,1,2
20,10,208117,0,0,18,15,4,7,0,3,2,38,0,4
34,10,105141,0,0,40,15,0,0,0,3,2,38,1,4
31,9,213339,0,0,40,11,5,12,0,1,2,38,0,4
41,16,177989,0,2051,60,10,2,9,0,0,2,38,1,4
64,2,107732,0,0,45,3,2,4,0,0,5,3,1,3
32,13,312403,0,0,40,9,4,3,0,1,2,38,0,4
30,9,176992,0,0,50,11,2,13,1,0,1,38,1,4
36,13,84294,0,0,72,9,2,4,0,0,4,38,1,4
22,10,143062,0,0,12,15,4,4,0,3,2,38,1,4
53,10,139671,0,0,50,15,2,3,0,0,1,38,1,4
50,9,116814,0,0,40,11,6,0,0,1,2,38,0,0
36,13,37778,0,0,40,9,2,3,0,0,2,38,1,4
41,7,240900,0,0,40,1,2,3,0,0,3,38,1,4
55,13,202652,0,0,35,9,4,3,0,1,2,38,0,4
38,13,52187,15024,0,50,9,2,11,1,0,2,38,1,4
28,13,349751,2174,0,50,9,4,3,0,1,2,38,1,2
24,13,238384,0,0,37,9,4,9,0,3,1,38,0,4
60,10,209844,0,0,40,15,0,0,0,2,2,38,0,4
54,6,333301,0,0,40,0,2,7,0,0,2,38,1,2
27,9,214974,0,0,60,11,2,2,0,0,3,38,1,4
30,14,113453,0,0,30,12,2,9,0,5,2,38,0,4
54,9,162238,0,0,45,11,6,13,0,1,2,38,1,4
44,10,98779,5178,0,40,15,2,2,1,0,2,38,1,4
52,9,165001,0,0,60,11,2,13,1,0,2,38,1,4
18,7,78528,0,0,20,1,4,7,0,3,2,38,1,4
55,4,353881,0,0,50,5,2,13,0,0,2,38,1,4
35,13,251396,0,0,50,9,2,9,1,0,2,38,1,4
37,13,178100,0,0,40,9,0,3,1,1,2,38,0,4
22,10,416165,0,0,40,15,4,0,0,3,2,38,0,4
45,13,177536,0,0,45,9,2,3,1,0,2,8,1,4
38,13,203717,0,0,60,9,2,4,0,0,2,38,1,4
48,13,107231,0,0,40,9,2,9,0,0,2,38,1,4
35,11,106448,0,0,40,8,2,7,0,0,2,38,1,4
21,11,196816,0,0,50,8,2,2,0,2,2,38,1,4
37,9,191342,0,0,60,11,2,2,1,0,4,29,1,1
18,7,170194,0,0,25,1,4,11,0,3,2,38,1,4
26,6,113587,0,0,35,0,0,6,0,3,2,38,1,4
48,13,72425,0,0,50,9,2,2,0,0,3,38,1,4
51,10,217480,8614,0,40,15,5,0,1,1,2,38,1,2
52,10,120914,0,0,40,15,2,2,0,0,2,38,1,4
32,13,33945,0,0,40,9,2,4,1,0,5,38,1,4
39,13,199753,0,0,60,9,2,7,0,0,4,38,1,4
51,13,144284,0,0,40,9,2,9,1,0,2,38,1,4
54,13,53833,0,0,50,9,2,11,0,0,2,38,1,4
21,10,151158,0,0,25,15,4,9,0,1,2,38,0,4
43,9,125577,0,0,40,11,5,0,0,4,2,38,0,2
32,10,242323,0,0,40,15,4,0,0,3,2,38,0,4
31,14,195181,0,0,35,12,2,9,1,0,5,38,1,4
26,10,341672,0,0,60,15,4,0,0,2,2,18,1,1
35,9,116369,0,0,40,11,4,2,0,1,2,38,1,4
73,3,113446,0,0,54,4,2,3,1,0,2,38,1,4
25,13,121285,0,0,40,9,4,11,0,1,4,38,0,4
58,11,25124,0,2377,65,8,2,4,0,0,4,38,1,4
32,9,182274,0,0,37,11,5,7,0,3,2,38,0,4
28,13,103548,0,0,40,9,2,9,0,0,2,38,1,4
41,14,38434,0,0,30,12,4,11,0,1,4,38,0,4
53,9,317313,0,0,48,11,2,2,0,0,4,38,1,4
49,9,177543,0,0,35,11,5,0,0,4,2,38,0,4
55,13,139834,0,0,40,9,2,9,1,0,2,38,1,4
29,10,118478,7298,0,50,15,2,0,1,5,2,38,0,4
28,11,147951,0,0,80,8,2,4,0,0,4,38,1,4
44,9,201734,0,0,45,11,2,2,0,0,2,38,1,4
41,14,198196,0,0,45,12,2,3,1,0,2,38,1,4
26,11,141876,3103,0,45,8,2,11,1,0,2,38,1,4
23,9,325179,0,0,40,11,2,11,1,0,2,38,1,4
37,13,143774,0,0,40,9,2,9,1,5,4,10,0,4
23,13,152328,13550,0,50,9,4,9,1,3,2,38,1,4
33,10,479600,0,0,40,15,4,7,0,4,2,38,0,2
44,9,180599,0,0,40,11,4,2,1,3,2,38,1,4
21,10,448026,2907,0,30,15,4,10,0,3,2,38,1,4
36,7,300333,0,0,40,1,2,3,0,0,2,4,1,4
44,13,184105,5013,0,40,9,2,0,0,0,1,38,1,4
23,9,202084,0,0,40,11,4,7,0,4,2,38,0,2
26,9,29515,0,0,40,11,0,3,0,3,2,38,1,4
32,3,247328,0,0,40,4,4,7,0,1,2,25,1,4
31,10,188246,0,0,40,15,2,5,1,0,2,38,1,4
50,9,105788,6497,0,35,11,5,3,0,4,1,38,0,2
18,10,352640,0,0,20,15,4,0,0,3,3,38,0,4
49,13,132576,0,0,50,9,2,3,1,0,2,38,1,4
59,9,128829,0,0,40,11,0,7,0,1,2,38,0,4
38,9,93140,0,0,28,11,5,6,0,4,2,38,0,2
50,10,155965,0,0,55,15,2,11,0,0,3,38,1,4
51,10,335902,0,1672,55,15,2,2,0,0,3,38,1,4
22,10,158522,0,0,35,15,4,6,0,3,2,38,1,1
54,9,174806,0,0,40,11,2,6,1,5,2,38,0,4
37,9,32207,0,0,40,11,4,13,0,1,2,38,1,4
31,13,43607,0,0,60,9,6,0,0,4,2,38,1,4
67,13,168224,0,0,40,9,2,3,0,0,5,38,1,4
21,10,311376,0,0,40,15,4,3,0,2,2,38,0,4
30,9,101562,0,0,40,11,4,0,0,1,2,38,0,4
32,10,267859,0,0,50,15,2,10,0,0,1,4,1,4
36,11,86143,0,0,40,8,4,2,0,3,2,38,1,1
33,13,217304,0,0,40,9,4,0,0,1,1,38,1,2
37,9,410034,0,0,56,11,2,2,0,0,2,38,1,4
29,15,293073,7298,0,48,14,2,9,1,0,2,38,1,4
26,10,247425,0,0,40,15,4,11,0,1,2,13,1,2
51,4,128338,0,0,40,5,2,9,0,0,2,38,1,4
39,9,189344,0,0,40,11,2,6,0,0,2,25,1,4
18,9,366154,0,0,30,11,4,7,0,1,2,38,1,4
52,8,163051,0,1628,40,2,2,6,0,0,2,38,1,4
31,10,437200,0,0,40,15,2,4,0,0,2,25,1,4
45,13,323798,7298,0,53,9,2,3,1,0,2,38,1,4
38,10,182570,0,0,38,15,2,6,0,0,2,38,1,4
21,12,200318,0,0,35,7,4,11,0,1,2,38,0,4
33,9,48520,0,0,40,11,5,5,0,1,2,38,1,4
39,10,130007,0,0,40,15,0,2,0,4,2,38,1,4
31,9,166248,0,0,40,11,2,6,0,0,2,38,1,4
43,13,203554,0,1902,50,9,2,3,1,0,2,38,1,4
33,13,291333,7298,0,45,9,2,3,1,0,3,38,1,4
49,9,39140,0,0,60,11,2,4,0,0,4,38,1,4
41,9,266439,0,0,40,11,2,6,0,0,2,38,1,4
55,10,126840,0,0,40,15,0,6,0,1,4,38,1,4
52,10,166419,0,0,37,15,0,0,0,1,2,38,0,2
42,13,287129,0,0,40,9,0,9,0,1,2,38,1,2
24,10,206827,0,0,30,15,4,0,0,3,2,38,0,4
42,9,173888,0,0,52,11,3,0,0,1,2,38,1,4
41,13,253250,7298,0,40,9,2,3,1,0,5,38,1,4
35,9,337239,0,0,40,11,2,6,0,0,2,25,1,4
54,14,201127,0,0,42,12,0,3,1,1,0,38,1,4
24,3,403107,0,0,40,4,4,5,0,2,2,25,1,4
57,13,223892,0,0,40,9,2,3,1,5,0,38,0,4
58,14,191318,15024,0,40,12,2,3,1,0,5,38,1,4
32,9,394708,0,0,40,11,4,7,0,4,2,38,1,2
22,9,119474,1055,0,25,11,4,11,0,3,2,38,0,4
20,9,419984,0,0,25,11,0,7,0,4,2,38,0,4
26,9,197897,0,0,20,11,4,0,0,3,1,8,0,2
33,7,286675,0,0,40,1,2,2,0,0,2,38,1,4
19,6,191986,0,0,40,0,4,11,0,4,2,38,0,4
50,9,90525,15024,0,20,11,2,7,1,5,4,38,0,4
32,9,56150,0,0,40,11,2,11,0,0,2,38,1,4
51,13,248327,0,0,40,9,2,13,1,0,1,38,1,2
18,10,90860,0,0,20,15,4,11,0,3,2,38,0,1
35,14,104858,0,0,50,12,2,3,1,0,0,38,1,4
46,9,196707,0,0,55,11,0,2,0,1,2,38,1,4
37,9,29430,0,0,45,11,0,11,0,4,2,38,1,4
45,10,54038,0,1902,20,15,2,0,1,5,2,38,0,4
63,5,281025,0,0,32,6,2,5,0,0,2,38,1,4
53,9,258832,0,0,10,11,4,7,0,2,2,29,1,1
24,9,131220,0,0,40,11,4,0,0,3,2,38,0,2
47,9,265097,0,0,40,11,2,6,0,0,2,38,1,4
41,9,185057,0,0,40,11,4,3,0,4,2,38,0,4
27,9,169557,6849,0,40,11,0,6,0,1,2,38,1,4
35,9,333636,0,0,75,11,2,3,0,0,3,38,1,2
19,10,181652,0,0,24,15,4,0,0,3,2,38,0,4
47,10,34307,0,0,35,15,5,7,0,1,2,38,0,4
25,13,198813,0,1590,40,9,4,0,0,4,0,38,0,2
59,15,240030,0,0,40,14,2,3,1,0,1,38,1,4
28,6,226089,0,0,40,0,4,6,0,4,2,38,0,4
17,6,190941,0,0,20,0,4,11,0,3,2,38,0,4
21,10,160261,2463,0,50,15,4,3,0,3,2,8,1,1
31,9,208458,0,0,40,11,0,11,0,4,2,25,0,3
49,9,112761,0,0,40,11,0,5,0,1,2,38,0,4
48,14,67716,7688,0,50,12,2,9,1,0,1,38,1,4
60,16,121076,0,0,20,10,0,11,0,1,4,38,1,4
33,8,182556,0,0,40,2,4,13,0,1,4,38,1,4
40,9,231348,0,0,40,11,2,2,0,0,2,38,1,4
42,10,55395,0,0,52,15,2,2,0,0,2,38,1,4
34,9,344073,5013,0,40,11,2,13,0,0,2,38,1,4
38,11,318912,0,0,52,8,0,0,0,3,0,38,1,2
58,10,237546,0,0,70,15,2,3,1,0,4,38,1,4
52,10,305090,0,0,55,15,5,11,0,2,2,38,0,4
22,10,198478,0,0,40,15,2,10,0,0,1,38,1,4
24,13,321435,0,0,35,9,2,4,1,0,2,38,1,4
39,9,259716,0,0,40,11,0,6,0,4,2,25,0,4
41,14,191547,99999,0,55,12,2,3,1,0,2,38,1,4
56,5,225927,2580,0,40,6,2,2,0,0,2,38,1,4
21,9,256504,0,0,40,11,4,7,0,1,2,38,0,4
29,9,168526,0,0,25,11,0,11,0,4,2,38,0,4
45,11,44489,0,0,10,8,0,7,0,1,2,38,1,4
44,10,159449,0,0,80,15,2,10,1,0,1,38,1,4
54,14,387540,0,0,45,12,2,9,1,0,2,38,1,4
24,10,314819,2174,0,40,15,4,2,0,1,2,38,1,4
40,13,34722,0,0,50,9,2,3,0,0,2,38,1,4
43,13,125831,99999,0,60,9,4,9,1,3,5,38,1,4
41,7,264663,0,0,40,1,0,7,0,1,4,38,0,4
32,11,294121,0,0,40,8,0,0,0,1,2,38,0,4
31,13,83912,0,0,25,9,2,0,0,5,2,25,0,4
26,9,241626,0,0,40,11,0,0,0,1,2,38,1,4
50,13,137815,0,0,40,9,2,2,1,0,5,38,1,4
62,11,153891,3137,0,40,8,2,3,0,0,3,38,1,4
24,9,83774,2885,0,45,11,2,7,0,0,2,38,1,4
58,13,199067,0,0,65,9,0,3,1,1,2,38,1,4
44,10,57233,0,0,40,15,2,2,1,0,3,38,1,4
44,8,211517,0,0,40,2,0,7,0,1,2,38,1,4
37,10,132879,0,0,50,15,2,13,1,0,3,38,1,4
65,4,72776,2964,0,40,5,4,4,0,1,4,38,1,4
33,9,54318,0,0,40,11,2,2,1,0,2,38,1,4
56,14,174564,0,0,60,12,2,9,1,0,4,38,1,4
35,14,179579,0,1977,48,12,2,3,1,0,2,38,1,4
33,13,187618,0,1741,40,9,4,9,0,3,2,38,1,4
35,13,186819,0,0,48,9,2,12,0,0,2,38,1,4
47,10,60087,0,0,60,15,3,3,0,1,4,38,0,4
35,5,28987,0,0,96,6,2,2,0,0,4,38,1,0
56,10,187355,0,0,40,15,0,11,0,4,2,38,0,4
29,14,218555,0,0,40,12,4,9,0,3,3,38,1,4
53,15,94214,7298,0,50,14,2,9,1,0,3,36,1,1
42,11,204729,0,0,25,8,5,11,0,4,2,38,0,2
24,13,236696,0,0,50,9,4,12,0,1,2,35,1,4
33,9,179747,0,0,40,11,2,6,0,0,2,38,1,4
42,6,187322,0,0,45,0,2,11,0,0,2,38,1,4
38,10,116975,0,1887,50,15,2,10,1,0,5,38,1,4
32,9,205950,0,0,40,11,4,6,0,3,2,38,1,4
20,4,190968,0,0,20,5,4,2,0,3,4,38,1,4
32,9,160458,0,0,50,11,2,2,0,0,2,38,1,4
28,10,190911,0,0,40,15,2,10,1,0,1,38,1,4
51,9,85382,0,0,55,11,2,2,1,0,2,38,1,4
41,9,129793,0,0,30,11,4,7,0,3,1,38,1,4
37,12,270181,0,0,50,7,3,7,0,4,1,38,0,2
23,9,243723,0,0,40,11,2,7,0,5,2,38,0,4
40,9,168113,0,0,40,11,2,2,0,0,2,38,1,4
47,6,652784,0,0,40,0,2,6,0,0,2,38,1,4
46,9,315984,0,0,50,11,2,3,0,0,4,38,1,4
24,13,311311,0,0,40,9,4,11,0,1,2,38,1,4
40,9,111336,0,0,28,11,0,6,0,4,2,38,0,2
30,9,100252,0,0,60,11,2,6,0,3,4,34,1,1
41,15,186990,0,0,52,14,6,9,1,1,5,38,0,3
37,13,241633,0,0,45,9,2,0,1,5,5,38,0,2
49,9,252616,0,0,40,11,2,13,0,0,0,29,1,1
41,13,46366,0,0,50,9,2,3,1,5,0,38,0,2
52,11,266138,0,0,35,8,2,3,0,0,1,38,1,4
23,10,32732,0,0,50,15,4,11,0,1,2,38,1,4
34,9,361978,1471,0,40,11,0,2,0,4,2,38,0,2
25,13,77661,0,2444,40,9,4,3,1,1,5,38,0,4
44,9,60087,0,0,45,11,2,2,1,0,3,38,1,4
31,9,197550,0,0,33,11,0,9,0,4,1,38,1,4
53,13,170701,0,0,40,9,0,0,0,4,2,38,0,4
62,9,159822,0,0,50,11,2,3,0,0,2,38,1,4
35,13,211494,0,1876,55,9,4,3,0,1,2,38,1,4
30,13,340899,0,0,40,9,4,9,0,1,0,38,1,4
48,9,224752,0,0,40,11,2,0,1,5,5,38,0,4
36,13,102568,0,0,40,9,4,9,1,1,2,38,0,4
32,7,220690,0,0,33,1,0,7,0,1,2,38,1,4
22,10,303170,0,0,28,15,4,8,0,3,2,38,0,4
19,9,192162,0,0,40,11,4,9,0,1,2,38,0,4
26,9,201635,0,0,40,11,4,0,0,1,2,38,0,4
56,10,133728,0,0,35,15,2,3,1,0,5,38,1,4
45,4,347025,0,0,21,5,6,7,0,4,2,38,0,4
23,10,110998,0,0,40,15,4,0,0,3,2,29,0,1
31,9,122347,0,0,40,11,5,5,0,1,2,38,1,4
30,7,127875,0,0,8,1,4,11,0,4,2,38,0,4
42,9,167534,5013,0,35,11,2,5,0,0,2,38,1,4
27,15,152560,0,0,60,14,2,9,0,0,5,38,1,4
37,13,265144,0,0,50,9,2,3,1,0,2,38,1,4
31,9,302679,0,0,60,11,4,6,0,1,2,38,1,4
33,13,290763,0,0,40,9,5,9,0,1,2,38,0,4
64,1,86837,0,0,40,13,2,5,0,0,2,29,1,1
32,9,147118,0,0,40,11,0,7,0,1,2,38,0,4
37,10,169469,0,0,40,15,2,2,0,0,2,38,1,4
25,7,189334,0,0,40,1,2,13,0,0,2,38,1,4
49,9,139571,4064,0,40,11,2,0,0,0,2,38,1,4
36,13,111545,0,1902,40,9,2,9,1,0,2,38,1,4
67,10,72776,10566,0,15,15,2,5,0,0,2,38,1,4
54,9,307973,0,0,40,11,2,5,1,0,2,38,1,4
45,16,211666,0,0,40,10,4,9,1,1,1,38,0,4
30,10,143766,0,0,40,15,4,2,0,1,2,38,1,4
39,9,112812,0,0,40,11,2,10,0,2,5,38,0,4
57,6,43290,0,0,20,0,0,7,0,1,2,38,0,0
57,6,111385,0,0,40,0,4,7,0,1,2,38,1,4
23,9,145744,0,0,40,11,2,4,0,0,4,38,1,4
49,9,126754,0,0,40,11,2,7,0,2,1,21,1,4
46,13,54260,0,0,10,9,2,9,1,0,5,38,1,4
41,13,34895,0,0,43,9,4,12,0,1,5,38,0,4
44,11,166740,0,0,45,8,2,12,0,0,2,38,1,4
25,13,143062,2463,0,30,9,4,7,0,3,2,38,0,4
34,13,191957,0,0,45,9,2,2,1,0,1,38,1,2
24,13,109456,0,0,25,9,4,11,0,3,2,38,1,4
32,13,198183,0,0,45,9,4,3,0,1,2,38,0,4
27,9,157449,0,0,50,11,2,12,1,0,1,38,1,4
67,8,53874,0,0,40,2,2,6,0,0,2,4,1,2
36,9,191754,0,0,40,11,2,2,0,0,2,38,1,4
40,10,320071,0,1408,48,15,0,3,0,1,2,38,1,4
24,9,164574,0,0,40,11,2,13,0,0,2,38,1,4
46,13,185870,0,1902,40,9,2,11,1,0,2,38,1,4
44,9,165745,0,0,38,11,0,0,0,4,5,38,0,4
23,10,40323,0,0,40,15,2,2,1,0,4,38,1,4
46,15,199378,0,0,90,14,4,9,0,1,2,38,1,4
31,11,289889,0,0,40,8,4,12,0,1,2,38,1,4
21,10,152200,0,0,40,15,2,10,0,3,1,38,1,2
61,9,198231,0,0,40,11,2,2,1,0,2,38,1,4
71,9,28865,0,0,15,11,2,4,0,0,4,38,1,4
42,13,26915,0,0,40,9,2,3,1,0,2,38,1,4
21,10,204034,0,0,16,15,4,7,0,1,5,38,0,4
21,1,243368,0,0,25,13,4,4,0,1,2,25,1,4
28,13,191088,2354,0,60,9,0,9,0,1,1,38,0,4
27,12,194515,0,0,37,7,4,9,0,3,1,38,0,2
32,10,28984,0,2001,25,15,4,7,0,1,2,38,0,4
47,9,125892,0,0,40,11,0,5,0,1,2,38,1,4
22,12,37932,0,0,35,7,4,3,0,1,2,8,1,4
56,9,249751,0,0,40,11,2,12,0,0,2,38,1,4
20,9,191948,0,0,40,11,2,7,0,2,2,38,0,4
30,10,97306,0,0,40,15,4,11,0,1,2,38,0,4
22,10,176178,0,0,25,15,4,7,0,3,2,38,0,4
28,11,142764,7688,0,45,8,2,2,1,0,2,38,1,4
50,14,148431,0,0,55,12,2,3,1,0,2,38,1,4
66,9,148380,1424,0,10,11,2,6,0,5,5,38,0,4
38,10,314890,0,0,46,15,4,7,0,1,2,38,1,4
62,8,177493,0,0,30,2,2,3,0,0,2,38,1,4
36,14,327435,0,0,40,12,0,12,1,1,0,38,0,4
47,6,275967,0,0,35,0,2,2,0,0,2,38,1,4
25,9,176520,0,0,40,11,4,12,0,1,2,38,1,4
26,10,186463,0,0,40,15,2,13,0,0,2,38,1,4
37,7,50380,0,0,40,1,2,4,0,0,2,38,1,4
70,4,323987,0,0,8,5,2,2,0,0,4,38,1,4
52,7,192445,0,0,40,1,2,13,0,0,2,38,1,4
70,5,142851,0,0,18,6,2,3,0,0,2,38,1,4
19,9,42750,0,0,40,11,4,10,0,3,5,38,1,4
23,7,199011,0,0,3,1,4,2,0,3,2,38,1,4
37,7,173963,0,0,40,1,5,11,0,4,2,38,0,2
45,10,284763,0,0,40,15,0,9,0,4,5,38,0,2
29,13,108775,0,0,50,9,2,3,1,0,2,38,1,4
56,13,233312,0,0,20,9,2,3,0,0,4,30,1,4
50,14,197826,0,0,40,12,2,12,0,0,2,38,1,4
20,9,123007,0,2001,30,11,4,0,0,2,2,38,1,4
26,13,264012,0,0,40,9,4,0,0,1,2,38,1,4
41,15,214247,0,2415,60,14,2,9,1,0,3,38,1,4
21,9,200121,0,0,40,11,4,5,0,3,2,38,1,4
48,3,138069,0,2042,50,4,2,2,0,0,4,38,1,4
22,10,33551,0,0,40,15,4,7,0,1,2,38,1,4
37,12,89083,0,0,35,7,2,7,0,0,5,38,1,4
47,10,369438,0,0,30,15,2,2,1,0,2,38,1,2
61,13,93997,0,0,40,9,0,11,0,4,2,38,1,4
47,14,169699,0,0,40,12,2,9,1,0,1,38,1,4
37,9,115429,0,0,25,11,2,2,0,0,2,38,1,4
46,11,96652,0,0,40,8,5,0,0,4,5,38,0,2
42,9,103759,0,0,48,11,2,11,0,0,4,38,1,4
41,9,54422,0,0,40,11,0,0,0,4,2,38,0,4
33,5,107215,0,0,40,6,2,7,0,0,1,38,1,4
24,13,194630,0,0,35,9,4,9,0,1,2,38,1,4
27,12,102142,0,0,40,7,4,12,0,1,2,38,1,4
40,13,134638,0,0,39,9,2,3,0,0,0,38,1,4
56,6,46920,0,0,40,0,2,6,0,0,2,38,1,4
35,16,207973,0,0,55,10,2,9,0,0,0,1,1,4
24,11,208946,0,0,40,8,4,2,0,1,2,38,1,4
73,10,252431,0,0,1,15,2,9,0,5,4,38,0,4
36,10,251730,0,0,50,15,4,11,0,1,2,38,1,4
31,13,301251,0,0,50,9,2,2,1,0,2,38,1,4
36,9,197274,0,0,40,11,4,5,0,1,2,38,1,2
37,9,106043,0,0,40,11,2,11,1,0,2,38,1,2
26,13,195636,0,0,55,9,4,9,0,1,2,38,0,4
20,9,237956,0,0,40,11,4,10,0,3,2,4,1,4
58,13,31532,0,0,40,9,2,9,1,0,2,38,1,4
45,13,276157,0,0,40,9,2,9,1,0,5,38,1,4
31,13,142921,0,0,40,9,4,12,0,1,2,38,0,4
44,15,217039,99999,0,60,14,2,9,1,0,2,38,1,4
19,10,259169,0,0,30,15,4,9,0,3,1,38,0,4
54,9,409173,0,0,50,11,2,12,1,0,2,32,1,2
31,14,73161,0,1740,40,12,2,9,0,0,5,38,1,4
27,9,241431,0,0,35,11,2,2,0,0,2,38,1,4
36,10,151764,5178,0,40,15,2,11,1,0,2,38,1,4
47,10,131726,0,1876,40,15,0,0,0,1,0,38,1,4
35,13,334291,0,0,45,9,2,3,0,0,2,38,1,4
42,2,67243,0,0,55,3,2,0,1,0,2,31,1,4
45,13,370261,0,0,40,9,0,3,0,1,2,38,0,4
70,9,573446,1455,0,40,11,2,2,0,0,2,38,1,4
27,8,189775,0,0,44,2,4,7,0,3,1,38,0,2
36,9,312206,0,0,60,11,2,9,1,0,2,38,1,4
23,9,86939,0,0,40,11,3,6,0,1,2,38,1,4
25,13,221757,0,0,50,9,4,3,0,1,2,38,1,4
45,10,213140,7688,0,45,15,2,2,1,0,4,38,1,4
24,9,308673,0,0,30,11,4,5,0,3,2,38,1,4
90,12,149069,0,1825,50,7,2,11,1,0,2,38,1,4
50,9,69345,0,1902,44,11,2,6,1,0,2,38,1,4
37,9,112158,7688,0,99,11,2,2,1,0,2,38,1,4
31,10,386299,0,0,40,15,4,0,0,1,2,38,0,4
17,7,61838,0,0,40,1,4,4,0,3,2,38,1,4
26,10,290286,0,0,38,15,4,0,0,1,2,38,1,2
41,16,143069,0,0,60,10,2,9,0,0,2,38,1,4
50,9,145714,0,0,60,11,2,3,1,0,3,38,1,4
45,9,285570,0,0,80,11,2,13,0,0,4,38,1,4
54,10,399705,0,0,55,15,2,11,1,0,4,38,1,4
54,9,186224,0,0,40,11,2,2,0,0,2,38,1,4
38,9,172918,0,0,40,11,4,6,0,3,2,38,1,4
22,9,198270,0,0,38,11,2,11,0,2,2,38,0,4
43,9,307767,0,0,40,11,2,6,0,0,2,38,1,4
30,13,169002,0,0,40,9,2,12,1,0,2,38,1,4
42,9,99203,3325,0,40,11,5,2,0,1,2,38,1,4
48,10,197836,0,0,40,15,2,6,1,0,2,38,1,4
56,10,140136,0,0,35,15,2,13,1,0,2,38,1,2
21,10,402230,0,0,36,15,4,0,0,4,1,38,1,4
45,13,167159,0,0,40,9,2,2,0,0,2,38,1,4
37,15,116409,0,0,40,14,2,3,1,0,2,38,1,4
38,13,105161,0,0,30,9,2,9,0,0,1,38,1,4
34,10,263908,0,0,50,15,2,11,0,0,2,38,1,4
29,9,189565,0,0,40,11,0,10,0,3,2,38,1,4
24,9,224059,0,0,40,11,2,6,0,0,2,38,1,4
35,12,240988,0,0,55,7,4,6,0,1,2,38,1,4
39,6,41017,0,0,70,0,2,13,0,0,4,38,1,4
73,4,214498,0,0,12,5,2,4,0,0,4,38,1,4
57,11,186361,0,0,40,8,4,7,0,3,2,38,0,4
35,13,165799,0,0,50,9,2,11,0,0,3,38,1,4
60,9,266983,0,0,32,11,2,5,0,0,2,38,1,4
54,9,226497,0,0,40,11,2,6,0,0,2,38,1,4
53,13,99516,0,0,40,9,2,2,0,0,4,38,1,4
23,10,177287,0,0,40,15,4,3,0,2,2,38,0,4
57,10,27385,0,0,48,15,2,3,1,0,4,38,1,4
27,6,147452,0,0,48,0,4,11,0,3,4,38,0,4
25,9,144334,0,0,40,11,4,3,0,3,2,38,1,2
38,9,217926,0,0,40,11,2,2,0,0,2,38,1,2
48,10,153312,0,0,60,15,2,11,1,0,2,38,1,2
24,9,126822,0,0,45,11,4,0,0,4,2,38,0,4
67,10,51415,0,0,40,15,2,11,0,0,3,38,1,4
20,9,171886,0,0,35,11,4,7,0,3,2,38,1,2
38,16,216319,0,0,40,10,2,9,1,0,2,2,1,1
54,4,279337,0,0,40,5,2,2,0,0,2,38,1,4
20,10,115085,0,0,40,15,4,4,0,3,4,38,1,4
57,6,453233,0,0,55,0,5,3,0,1,2,38,1,4
34,13,400943,0,0,44,9,4,3,0,1,0,38,1,4
34,9,226883,0,0,49,11,5,2,0,4,2,38,1,4
80,9,138050,0,0,16,11,3,6,0,1,2,38,0,4
40,9,204585,0,0,40,11,2,6,0,5,2,38,0,4
19,7,220558,0,0,35,1,4,5,0,2,1,38,1,4
35,10,198841,0,0,56,15,2,10,0,0,2,38,1,4
21,9,67244,0,0,40,11,4,11,0,4,2,38,0,4
59,7,75785,0,0,40,1,2,7,0,0,1,38,1,4
53,10,85423,0,0,40,15,2,13,1,0,2,38,1,4
41,11,134724,3103,0,40,8,2,7,1,5,4,38,0,4
59,9,109567,0,0,55,11,2,13,0,0,2,38,1,4
52,2,157413,0,0,40,3,0,4,0,1,2,38,1,2
48,3,238567,0,0,40,4,2,5,0,0,2,25,1,4
24,8,153133,0,0,40,2,4,6,0,3,2,38,1,2
